"trait","subID","round","trialTotal","trialRun","valence","cluster.x","propT","selfResp","cueType","desirability","category","interpersonal","observability","prevalence","clusterName","cluster.y","outDegree","inDegree","between","eigen.vector","close","efficiency","transitivity","pageRank","Idx","aveCueF","aveCueTF","aveSD","sumCueF","choiceCueF","propCueF","SV_F","valEstF","Sim"
"Short-sighted",161,1,43,43,1,2,1,1,1,2.476,3.6,4.125,4.278,4.25,"Short-sighted",2,32,14,153.849170647498,0.158608156340958,0.00393700787401575,0.655913978494624,0.25024154589372,0.00359325733538138,251,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.133235624464454,0.280330144864518,0.132043938188904
"Lenient",161,1,44,44,2,4,2,4,5,5.375,1.326,4.722,5,4.316,"Respectful",2,10,17,27.4326067314081,0.31505850161319,0.00363636363636364,0.737037037037037,0.401709401709402,0.00505426259407404,69,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.170590112709255,0.569062721588277,0.176010131311469
"Bossy",161,1,45,45,1,1,3,1,3,2.952,3.4,4.533,6.111,4.2,"Rude",3,15,34,92.7331081863263,0.558967806245768,0.00392156862745098,0.790476190476191,0.277210884353741,0.00862012519796567,161,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.152586112225884,0.332137636083171,0.131101279499152
"Gentle",161,1,46,46,2,4,2,6,5,5.562,1.417,4.778,4.842,4.526,"Respectful",2,25,21,194.442272759648,0.381916654953074,0.00387596899224806,0.695,0.218357487922705,0.00654409996264549,50,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.168114421464233,0.586061412294681,0.173699905219287
"Well-mannered",161,1,47,47,2,4,2,7,5,6.188,1.724,5.556,5.632,5,"Respectful",2,29,13,46.4892686935546,0.322779742666697,0.00384615384615385,0.740147783251232,0.349593495934959,0.00413324263267652,143,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.197301314561245,0.655439137157651,0.203006735093798
"Outspoken",161,1,48,48,2,6,3,5,6,5.438,1.539,5.556,5.263,5.316,"Outgoing",4,23,6,59.2344362173084,0.0703570858371651,0.0036231884057971,0.682806324110672,0.253694581280788,0.0026771078680561,87,0.662,599.846417992151,0.0653780216455478,9.93,15,0.555555555555556,0.136684513400766,0.563782017392009,0.131315114841809
"Rigid",161,1,49,49,1,1,3,1,3,3,3.333,4.25,4.556,4.15,"Rude",3,26,30,214.83838912599,0.449875825087548,0.00401606425702811,0.726153846153846,0.26038961038961,0.00720856509519355,241,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Comfortable",161,1,50,50,2,4,2,5,5,6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348412,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.196103821342934,0.655040563388647,0.202519475664265
"Sensitive",161,1,51,51,2,4,2,6,5,4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.174365885374854,0.528669611026223,0.182342333458447
"Uncompromising",161,1,52,52,1,1,3,1,3,3.19,3.867,4.25,4.889,3.8,"Rude",3,30,15,81.4952566213357,0.226075180686162,0.00393700787401575,0.676628352490422,0.315151515151515,0.00348100249851744,269,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.156415295424853,0.356095578238985,0.138855371390465
"Unscientific",161,1,53,53,1,2,1,1,1,2.857,4.267,4.188,4.294,3.9,"Short-sighted",2,5,10,12.1126755308702,0.108705048527551,0.00347222222222222,0.75,0.40952380952381,0.00318809780325569,284,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.065010732904867,0.293934724743923,0.0715426651274218
"Normal",161,1,54,54,2,5,1,4,4,5.5,1.249,4.222,4.842,5.211,"Thoughtful",3,13,15,57.1555845541301,0.254210304869962,0.00371747211895911,0.361111111111111,0.28042328042328,0.00460976923684373,81,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.131659642012517,0.568018669164494,0.142914227986456
"Worrier",161,1,55,55,1,3,2,5,2,2.7,3.6,3.812,5,4.35,"Thoughtless",1,26,26,228.868596608723,0.369210715939825,0.00395256916996047,0.748717948717949,0.250377073906486,0.00716014366573264,296,0.531428571428571,230.036297005324,0.0929728780018993,7.44,14,0.636363636363636,0.14074897368453,0.304180005437933,0.132350626049146
"Hot-headed",161,1,56,56,1,1,3,1,3,2.381,3.667,4.438,5.882,3.5,"Rude",3,31,18,99.5798789689415,0.29774254441229,0.00390625,0.748745519713262,0.289115646258503,0.00480772657212051,198,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Good-tempered",161,1,57,57,2,4,2,5,5,6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.215399375416908,0.667372028135453,0.222918388666252
"Nice",161,1,58,58,2,4,2,7,5,6.25,1.519,5.611,5,5.053,"Respectful",2,29,32,270.035337036305,0.642962521592631,0.00403225806451613,0.729885057471264,0.244808743169399,0.0101178156081194,80,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.225355125376047,0.67068570100123,0.231772641436956
"Unambitious",161,1,59,59,1,2,1,3,1,2.667,4.2,3.438,4.167,3.45,"Short-sighted",2,30,18,167.530157342728,0.247558009645915,0.00389105058365759,0.717624521072797,0.256205673758865,0.00700460626307151,264,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.12970218220273,0.297358007836515,0.132917105023496
"Giving",161,1,60,60,2,4,2,6,5,6.125,1.219,5.444,4.895,5,"Respectful",2,16,21,83.2578894684521,0.419818030661916,0.00378787878787879,0.695833333333333,0.328828828828829,0.00679144175643513,51,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.17884182527249,0.643290639745712,0.187632243864127
"Dominating",161,1,61,61,1,1,3,1,3,3.476,3.533,4.938,6,3.7,"Rude",3,24,30,176.983652736753,0.434082379554527,0.00390625,0.745772946859903,0.227113906359189,0.00701900772435603,181,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.143850914008828,0.379171895326195,0.123060443658
"Unwise",161,1,62,62,1,2,1,1,1,2.762,4.133,4.125,5.444,4.05,"Short-sighted",2,9,6,41.5019255063375,0.103353077916556,0.00343642611683849,0.74537037037037,0.314285714285714,0.00416640025622755,288,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.0577688452312353,0.282470021232078,0.0648979427501309
"Irresponsible",161,1,63,63,1,2,1,2,1,2.476,3.933,4.438,5.278,4.2,"Short-sighted",2,27,10,110.238700410397,0.137080424412935,0.00381679389312977,0.731718898385565,0.318318318318318,0.00481525609716394,211,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.120004215790558,0.275926201406853,0.121979276356048
"Well-spoken",161,1,64,64,2,5,1,7,4,5.75,2.304,5.611,5.947,4.579,"Thoughtful",3,18,19,161.246590619284,0.299631450616996,0.00381679389312977,0.696078431372549,0.258258258258258,0.00591019776448332,146,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.131932330034573,0.591936569767205,0.136046669978032
"Bragging",161,1,65,65,1,1,3,3,3,2.905,3.133,4.625,5.944,4.45,"Rude",3,6,24,33.5149470458444,0.389622627018496,0.00373134328358209,0.5,0.367816091954023,0.00854667833634425,162,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Unpolished",161,1,66,66,1,2,1,1,1,2.667,4.267,3.812,4.722,3.7,"Short-sighted",2,13,24,114.664102662733,0.328749571811617,0.00384615384615385,0.692307692307692,0.279279279279279,0.00751342118950215,281,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.113260418439867,0.291885529452653,0.116752887030288
"Hospitable",161,1,67,67,2,4,2,7,5,6,1.766,5.444,5.263,5.158,"Respectful",2,12,35,89.4934410710167,0.698002012053014,0.00395256916996047,0.707070707070707,0.324699352451434,0.0119851319651691,61,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.207350590801491,0.640865930722974,0.215414367921324
"Angry",161,1,68,68,1,1,3,2,3,2.619,3.4,4.75,6.222,4.15,"Rude",3,23,32,193.500236712601,0.493888284728283,0.0040650406504065,0.731225296442688,0.268013468013468,0.00940322989765113,154,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Pushy",161,1,69,69,1,1,3,2,3,2.714,3.067,4.688,5.889,4.3,"Rude",3,33,20,110.77984338794,0.31871453494292,0.004,0.700126262626263,0.317851959361393,0.004969258347243,238,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.168768148661111,0.314840230379668,0.146749283886657
"Rude",161,1,70,70,1,1,3,1,3,2.238,3.8,4.188,6.222,4.5,"Rude",3,55,28,377.96496542177,0.451164019447144,0.0043859649122807,0.693939393939394,0.224213928886277,0.00743605393641737,244,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Natural",161,1,71,71,2,5,1,4,4,5.625,1.455,4.167,4.789,4.895,"Thoughtful",3,10,9,27.0116525644735,0.14279047663039,0.00357142857142857,0.433333333333333,0.245614035087719,0.00235283062895716,78,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.122845975533682,0.576998697031035,0.126203330345455
"Sarcastic",161,1,72,72,1,1,3,7,3,3.81,3.533,4.562,5.333,4.15,"Rude",3,12,11,54.9475836829268,0.177931156442936,0.0036101083032491,0.700757575757576,0.292490118577075,0.00440989556939632,245,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.106591700118414,0.39860359247549,0.0927630203015051
"Afraid",161,1,73,73,1,3,2,1,2,2.429,3.133,3.812,5.333,4.2,"Thoughtless",1,26,12,58.2915565584857,0.16141630242903,0.0037593984962406,0.766666666666667,0.301564722617354,0.00437892725502875,152,0.531428571428571,230.036297005324,0.0929728780018993,7.44,14,0.636363636363636,0.120727882694373,0.271687564625967,0.115526624972927
"Frank",161,1,74,74,2,5,1,3,4,5.125,1.741,5.167,5.105,4.421,"Thoughtful",3,20,11,112.946796588681,0.154999071244628,0.00374531835205993,0.67280701754386,0.243010752688172,0.00422416809416604,45,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.120121731162278,0.528437681061894,0.12881198035139
"Charitable",161,1,75,75,2,4,2,6,5,6,1.269,5.111,4.842,4.105,"Respectful",2,17,19,46.6963876189834,0.409219029291771,0.00373134328358209,0.785539215686274,0.404761904761905,0.00597085368126435,6,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.184704675996102,0.633328462052174,0.195021247084513
"Fair",161,2,76,1,2,4,2,7,5,6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.189270640407965,0.652766206726007,0.200397545100848
"Demanding",161,2,77,2,1,1,3,2,3,2.952,3.867,5.125,5.556,4.1,"Rude",3,31,18,132.855793537974,0.289104402228968,0.00395256916996047,0.71326164874552,0.293367346938775,0.00515648187176234,176,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.154094869397352,0.332639810979152,0.132415870033414
"Flexible",161,2,78,3,2,4,2,7,5,5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.19544561178957,0.613076337161104,0.200759444366975
"Nonpersistent",161,2,79,4,1,2,1,2,1,2.619,4.4,3.562,4.5,3.25,"Short-sighted",2,15,33,169.819364316477,0.432674209809037,0.00392156862745098,0.838095238095238,0.229609929078014,0.0116820777592126,231,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.124935410425824,0.291196624310053,0.128486115109493
"Immodest",161,2,80,5,1,1,3,2,3,2.714,3.667,4,4.778,3.6,"Rude",3,14,11,33.166102923534,0.152963238592169,0.0037037037037037,0.6996336996337,0.393333333333333,0.00348042682500827,200,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.119719955676515,0.298515024656791,0.104341891498454
"Loud-mouthed",161,2,81,6,1,1,3,1,3,3.143,3.533,4.375,6.5,4.05,"Rude",3,31,11,124.503862737557,0.140179092746822,0.00389105058365759,0.708960573476702,0.313588850174216,0.00386307962691721,218,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Unafraid",161,2,82,7,2,5,1,4,4,5.688,2.262,3.556,4.211,3.947,"Thoughtful",3,15,11,76.5854685616026,0.150943031490221,0.00364963503649635,0.636507936507936,0.261538461538462,0.00462307045942263,132,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.119341341947626,0.581836653470211,0.126365475831974
"Calm",161,2,83,8,2,5,1,5,4,6.25,1.453,4.389,5.526,4.947,"Thoughtful",3,35,28,405.691045694558,0.46867151023706,0.00403225806451613,0.700840336134454,0.18484383000512,0.010118780136895,3,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.165513972394764,0.650768165335432,0.176827488485077
"Clever",161,2,84,9,2,5,1,5,4,6,1.921,4.278,5.053,4.211,"Thoughtful",3,17,22,97.8796641900356,0.388626817912431,0.00383141762452107,0.736519607843137,0.300944669365722,0.00599907702181784,11,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.1333608698508,0.61623918420292,0.138980584713941
"Unsuccessful",161,2,85,10,1,3,2,1,2,2.286,3.533,3.75,5.222,3.75,"Thoughtless",1,18,60,429.250404692074,0.808719588283157,0.00440528634361234,0.774509803921569,0.200799200799201,0.0186036511941833,285,0.531428571428571,230.036297005324,0.0929728780018993,7.44,14,0.636363636363636,0.154709652431072,0.269368936885922,0.14824161139874
"Rowdy",161,2,86,11,1,1,3,1,3,3.381,3.533,4.125,5.889,3.45,"Rude",3,23,20,143.566897608615,0.343905561936848,0.00383141762452107,0.706192358366271,0.259136212624585,0.00621695225047842,243,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.142530158684957,0.369677982129756,0.125717871396813
"Passionate",161,2,87,12,2,5,1,6,4,5.75,1.391,5,5.474,4.684,"Thoughtful",3,29,5,78.1252230296896,0.0835928790648008,0.00378787878787879,0.591748768472906,0.238859180035651,0.00277263532578684,88,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.137931930212452,0.593933477322793,0.147482632787568
"Generous",161,2,88,13,2,4,2,7,5,6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.218811276196051,0.674416776045403,0.226186819557295
"Inaccurate",161,2,89,14,1,2,1,1,1,2.619,3.467,3.75,4.444,3.85,"Short-sighted",2,11,18,85.4183169931573,0.199104650876108,0.00367647058823529,0.8,0.263546798029557,0.00597769842098739,204,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.0903597097210145,0.27968844444304,0.0980808696376118
"Inconsiderate",161,2,90,15,1,1,3,4,3,2.25,3.867,4.562,5.389,4.35,"Rude",3,34,49,404.839880242575,0.70608156411966,0.00440528634361234,0.718360071301248,0.233617396414928,0.0120034767093586,205,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.172976624112343,0.272017809636382,0.153673334679612
"Glad",161,2,91,16,2,4,2,5,5,6.062,1.51,3.611,4.684,5.158,"Respectful",4,8,10,16.0522653816854,0.196436842804865,0.00338983050847458,0.68452380952381,0.437908496732026,0.0036977180149033,52,0.504615384615385,368.724088356407,0.0924475997765948,19.68,39,0.709090909090909,0.145508594573524,0.626191564675044,0.144151126207799
"Anxious",161,2,92,17,1,3,2,5,2,2.81,3.267,4,4.944,4.75,"Thoughtless",1,18,20,95.1982909277676,0.206716989297996,0.00373134328358209,0.815904139433551,0.231863442389758,0.0047423289891841,157,0.531428571428571,230.036297005324,0.0929728780018993,7.44,14,0.636363636363636,0.114196690320893,0.30582628184525,0.106616229159832
"Wasteful",161,2,93,18,1,2,1,5,1,2.714,3.2,3.312,5.111,4.65,"Short-sighted",2,11,33,127.92214957639,0.460571045238113,0.00390625,0.748484848484848,0.233615221987315,0.0110036637339801,292,0.354705882352941,169.535130736273,0.0928787951484907,6.03,17,0.395348837209302,0.123313590601057,0.299711130483859,0.121646532189006
"Funny",161,2,94,19,2,6,3,7,6,5.812,1.228,5.5,5.632,4.842,"Outgoing",4,18,27,155.450878538361,0.44286306465654,0.00381679389312977,0.730936819172113,0.247474747474747,0.0105079537052584,48,0.662,599.846417992151,0.0653780216455478,9.93,15,0.555555555555556,0.194115973291801,0.618542910638348,0.189976107444681
"Maladjusted",161,2,95,20,1,1,3,2,3,2.429,3.733,4,4.111,3,"Rude",3,31,27,265.738970890224,0.396485490398494,0.00408163265306122,0.670609318996416,0.225650332728373,0.00688402326859957,219,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.141878456693004,0.278727323905031,0.127018033557206
"Theatrical",161,2,96,21,1,1,3,1,3,4.048,3.133,4.75,5.667,3.5,"Rude",3,17,12,55.6926286712813,0.202402900567982,0.00371747211895911,0.602941176470588,0.285714285714286,0.00461960440606493,259,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,NA,NA,NA
"Rough",161,2,97,22,1,1,3,1,3,3,3.933,4.688,5.167,3.35,"Rude",3,29,21,141.924426822384,0.358542038542119,0.00392156862745098,0.707307060755337,0.260408163265306,0.00569821632278072,242,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.149245051236882,0.33560040769723,0.130653458844891
"Self-conscious",161,2,98,23,1,3,2,5,2,3.524,3.733,4.062,5.111,4.2,"Thoughtless",1,23,26,185.042835162751,0.320104087007979,0.00393700787401575,0.697628458498024,0.260204081632653,0.00706633411113231,248,0.531428571428571,230.036297005324,0.0929728780018993,7.44,14,0.636363636363636,0.135816524915125,0.381072539119188,0.12747444187532
"Cynical",161,2,99,24,1,1,3,4,3,2.667,3.267,3.938,4.529,4.2,"Rude",3,27,25,158.733856560859,0.368964811847527,0.004,0.705128205128205,0.290346907993967,0.00548508802614321,172,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.157226350549957,0.306519154930369,0.140299220335367
"Fearless",161,2,100,25,2,5,1,2,4,5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.0967087237437539,0.5682991713903,0.103492841347469
"Open-minded",161,2,101,26,2,5,1,7,4,5.75,1.786,5,4.737,4.947,"Thoughtful",3,36,20,293.97514162599,0.384967910049679,0.00401606425702811,0.612566137566138,0.196103896103896,0.0068964810996592,82,0.337,221.943005114419,0.082404649843255,6.74,20,0.588235294117647,0.160594065163654,0.601476344708635,0.171549287447841
"Self-indulgent",161,2,102,27,1,1,3,6,3,3.429,4,4.562,5.056,4.55,"Rude",3,30,17,176.418821549522,0.286702218986109,0.00395256916996047,0.654406130268199,0.270120259019426,0.00532352781824766,249,0.6636,703.612073231074,0.068670711854958,16.59,25,0.316455696202532,0.140953446247296,0.373727999701612,0.124528611524077
